id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role,city
873,Janet,Lewis,,39,male,janet.lewis@x.dummyjson.com,+302 316-841-1489,janetlewis746,janetlewis746pass,1987-07-04,https://dummyjson.com/icon/janetlewis746/128,B+,199.78,61.49,Hazel,"{'color': 'Red', 'type': 'Curly'}",196.105.45.116,"{'address': '235 Third Street', 'city': 'Dallas', 'coordinates': {'lat': -47.303143, 'lng': 125.76483}, 'country': 'United States', 'postalCode': '29137', 'state': 'New York', 'stateCode': 'NE'}",c9:62:d8:62:e5:47,Massachusetts Institute of Technology,"{'cardExpire': '01/27', 'cardNumber': '6350967635102902', 'cardType': 'JCB', 'currency': 'CAD', 'iban': 'FR289055060392949018668037566'}","{'address': {'address': '8772 Oak Street', 'city': 'Charlotte', 'coordinates': {'lat': -37.357223, 'lng': -143.360869}, 'country': 'United States', 'postalCode': '17039', 'state': 'Michigan', 'stateCode': 'MI'}, 'department': 'Human Resources', 'name': 'Johnson - Inc', 'title': 'Support Specialist'}",565-717,472-741-450,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x2647e0512ecf19796a86f2c39b9f65046d1e84ee'}",user,Dallas
662,Rebecca,Young,,27,female,rebecca.young@x.dummyjson.com,+788 607-762-8670,rebeccayoung117,rebeccayoung117pass,1999-07-08,https://dummyjson.com/icon/rebeccayoung117/128,A+,178.24,77.8,Amber,"{'color': 'Blonde', 'type': 'Kinky'}",105.211.180.224,"{'address': '8000 Pine Street', 'city': 'Washington', 'coordinates': {'lat': -15.662932, 'lng': -107.827749}, 'country': 'United States', 'postalCode': '21463', 'state': 'Illinois', 'stateCode': 'IL'}",67:b0:74:7f:bd:52,Massachusetts Institute of Technology,"{'cardExpire': '12/29', 'cardNumber': '7403124065369884', 'cardType': 'UnionPay', 'currency': 'EUR', 'iban': 'FR317011792235080557290936131'}","{'address': {'address': '3760 Cedar Street', 'city': 'Denver', 'coordinates': {'lat': 12.508889, 'lng': 139.41586}, 'country': 'United States', 'postalCode': '59534', 'state': 'California', 'stateCode': 'CA'}, 'department': 'Finance', 'name': 'Brown - Ltd', 'title': 'Sales Representative'}",784-195,910-414-685,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x0d5a056cded74c99ab5fd16a4030f15235e39a9f'}",admin,Washington
509,Doris,White,,28,male,doris.white@x.dummyjson.com,+587 441-333-9746,doriswhite374,doriswhite374pass,1998-02-16,https://dummyjson.com/icon/doriswhite374/128,A+,168.15,92.65,Brown,"{'color': 'Red', 'type': 'Coily'}",223.128.189.14,"{'address': '1845 Lincoln Street', 'city': 'San Antonio', 'coordinates': {'lat': -12.19315, 'lng': -92.472905}, 'country': 'United States', 'postalCode': '99815', 'state': 'California', 'stateCode': 'CA'}",5b:0e:18:ec:15:99,Massachusetts Institute of Technology,"{'cardExpire': '10/35', 'cardNumber': '1660076648655071', 'cardType': 'American Express', 'currency': 'JPY', 'iban': 'FR141392714386582155943127568'}","{'address': {'address': '4639 First Street', 'city': 'Denver', 'coordinates': {'lat': -24.341943, 'lng': -12.353679}, 'country': 'United States', 'postalCode': '42731', 'state': 'New York', 'stateCode': 'NE'}, 'department': 'Research and Development', 'name': 'Jones - Corp', 'title': 'Sales Representative'}",536-948,190-450-384,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xc876e4b9b4a800ff6ae2efc103c4fb0cedb53d4d'}",user,San Antonio
211,Brenda,Hall,,51,female,brenda.hall@x.dummyjson.com,+125 503-513-7247,brendahall889,brendahall889pass,1975-01-03,https://dummyjson.com/icon/brendahall889/128,AB-,189.47,75.39,Hazel,"{'color': 'White', 'type': 'Kinky'}",196.221.113.159,"{'address': '6464 Lincoln Street', 'city': 'Phoenix', 'coordinates': {'lat': 68.515738, 'lng': -100.40434}, 'country': 'United States', 'postalCode': '71138', 'state': 'Georgia', 'stateCode': 'GE'}",38:8e:34:2c:7f:55,Princeton University,"{'cardExpire': '11/33', 'cardNumber': '8203512257271543', 'cardType': 'Mastercard', 'currency': 'CHF', 'iban': 'GB169371218088607574944904087'}","{'address': {'address': '3018 Jefferson Street', 'city': 'Austin', 'coordinates': {'lat': -59.202123, 'lng': -80.635781}, 'country': 'United States', 'postalCode': '51442', 'state': 'Ohio', 'stateCode': 'OH'}, 'department': 'Marketing', 'name': 'Williams - Corp', 'title': 'Legal Counsel'}",714-103,693-760-606,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x2a8ec2efcaf1f123d6e6a6a14a22bd2e85dad157'}",admin,Phoenix
769,Julie,Anderson,,75,female,julie.anderson@x.dummyjson.com,+801 303-642-1969,julieanderson743,julieanderson743pass,1951-07-03,https://dummyjson.com/icon/julieanderson743/128,O-,199.78,69.15,Blue,"{'color': 'Red', 'type': 'Straight'}",160.135.221.83,"{'address': '8554 Third Street', 'city': 'Los Angeles', 'coordinates': {'lat': 25.487838, 'lng': 38.965468}, 'country': 'United States', 'postalCode': '58181', 'state': 'Ohio', 'stateCode': 'OH'}",e2:01:1a:27:cc:76,Harvard University,"{'cardExpire': '04/26', 'cardNumber': '7325058124374701', 'cardType': 'Diners Club International', 'currency': 'AUD', 'iban': 'DE178602407169189810505993224'}","{'address': {'address': '4123 Sixth Street', 'city': 'Jacksonville', 'coordinates': {'lat': -89.225275, 'lng': 18.598992}, 'country': 'United States', 'postalCode': '43576', 'state': 'Texas', 'stateCode': 'TE'}, 'department': 'Legal', 'name': 'Williams - Corp', 'title': 'Financial Analyst'}",852-801,266-136-826,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x27c9252cff1a06d1cad7ceaa1fbe6229b0f26983'}",admin,Los Angeles
925,Linda,Campbell,,35,male,linda.campbell@x.dummyjson.com,+777 780-757-9201,lindacampbell879,lindacampbell879pass,1990-12-21,https://dummyjson.com/icon/lindacampbell879/128,A-,158.18,51.19,Amber,"{'color': 'Red', 'type': 'Coily'}",208.203.250.159,"{'address': '6378 Oak Street', 'city': 'New York', 'coordinates': {'lat': -44.27585, 'lng': -39.393292}, 'country': 'United States', 'postalCode': '26028', 'state': 'California', 'stateCode': 'CA'}",9c:0c:b7:3b:5a:9f,Yale University,"{'cardExpire': '10/32', 'cardNumber': '7680080697431014', 'cardType': 'Mastercard', 'currency': 'CHF', 'iban': 'FR982215677165223395915799770'}","{'address': {'address': '3623 Fourth Street', 'city': 'Chicago', 'coordinates': {'lat': -80.78936, 'lng': -28.0131}, 'country': 'United States', 'postalCode': '53475', 'state': 'Texas', 'stateCode': 'TE'}, 'department': 'Legal', 'name': 'Williams - Inc', 'title': 'Marketing Manager'}",622-486,954-185-976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xce0d98cfe4e0f296ee9340ac40515bea1f404b40'}",admin,New York
193,Daniel,Hernandez,,48,male,daniel.hernandez@x.dummyjson.com,+95 106-456-1457,danielhernandez104,danielhernandez104pass,1977-10-27,https://dummyjson.com/icon/danielhernandez104/128,O+,187.65,102.92,Brown,"{'color': 'Gray', 'type': 'Curly'}",55.120.189.183,"{'address': '3157 Pine Street', 'city': 'Charlotte', 'coordinates': {'lat': 19.322859, 'lng': -89.702145}, 'country': 'United States', 'postalCode': '54570', 'state': 'Illinois', 'stateCode': 'IL'}",db:9c:c9:3a:9d:b6,Columbia University,"{'cardExpire': '03/32', 'cardNumber': '9297279770257673', 'cardType': 'Diners Club International', 'currency': 'EUR', 'iban': 'GB304049461219165074351181039'}","{'address': {'address': '6265 Cedar Street', 'city': 'Austin', 'coordinates': {'lat': 59.098536, 'lng': -115.667014}, 'country': 'United States', 'postalCode': '58804', 'state': 'California', 'stateCode': 'CA'}, 'department': 'Human Resources', 'name': 'Johnson - Ltd', 'title': 'Support Specialist'}",804-721,584-742-633,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x53aec7e6bdfcc753df92dad326de70a956f31f39'}",admin,Charlotte
684,Robert,Martin,,71,female,robert.martin@x.dummyjson.com,+567 174-277-8271,robertmartin843,robertmartin843pass,1955-05-03,https://dummyjson.com/icon/robertmartin843/128,O-,151.22,61.47,Amber,"{'color': 'Black', 'type': 'Coily'}",9.196.224.97,"{'address': '9334 Cedar Street', 'city': 'Charlotte', 'coordinates': {'lat': 19.683014, 'lng': 53.552541}, 'country': 'United States', 'postalCode': '41641', 'state': 'New York', 'stateCode': 'NE'}",95:3b:1e:7f:44:bb,California Institute of Technology,"{'cardExpire': '11/32', 'cardNumber': '3832965309770724', 'cardType': 'UnionPay', 'currency': 'CAD', 'iban': 'US462096984873139581262017497'}","{'address': {'address': '1432 Maple Street', 'city': 'Denver', 'coordinates': {'lat': 60.132426, 'lng': -18.209703}, 'country': 'United States', 'postalCode': '45716', 'state': 'Texas', 'stateCode': 'TE'}, 'department': 'Finance', 'name': 'Jones - Inc', 'title': 'Marketing Manager'}",626-273,374-599-113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xe401f028533894a21369ba39af42f3a21244c13d'}",moderator,Charlotte
503,Katherine,Moore,,25,female,katherine.moore@x.dummyjson.com,+272 474-771-6479,katherinemoore53,katherinemoore53pass,2001-03-26,https://dummyjson.com/icon/katherinemoore53/128,B-,174.65,110.61,Blue,"{'color': 'Black', 'type': 'Kinky'}",226.233.67.237,"{'address': '1261 Fourth Street', 'city': 'Columbus', 'coordinates': {'lat': 40.297907, 'lng': -169.804015}, 'country': 'United States', 'postalCode': '92338', 'state': 'Texas', 'stateCode': 'TE'}",c9:d6:ba:5e:14:65,University of Chicago,"{'cardExpire': '01/34', 'cardNumber': '7962990877645798', 'cardType': 'JCB', 'currency': 'JPY', 'iban': 'GB817753743331958420595406485'}","{'address': {'address': '3824 Fifth Street', 'city': 'New York', 'coordinates': {'lat': 74.625091, 'lng': -130.787757}, 'country': 'United States', 'postalCode': '44390', 'state': 'Florida', 'stateCode': 'FL'}, 'department': 'Operations', 'name': 'Williams - LLC', 'title': 'Marketing Manager'}",273-810,984-778-926,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xae17149c093cb089f4573be1e8fbaffe00ae923f'}",admin,Columbus
673,Samuel,Flores,,56,male,samuel.flores@x.dummyjson.com,+65 790-615-5031,samuelflores125,samuelflores125pass,1970-03-20,https://dummyjson.com/icon/samuelflores125/128,O+,157.92,72.72,Hazel,"{'color': 'Gray', 'type': 'Straight'}",166.108.31.46,"{'address': '7452 Elm Street', 'city': 'Columbus', 'coordinates': {'lat': 70.431782, 'lng': 173.81941}, 'country': 'United States', 'postalCode': '46583', 'state': 'North Carolina', 'stateCode': 'NO'}",9a:0f:92:f3:13:7c,University of Chicago,"{'cardExpire': '01/26', 'cardNumber': '6050615873782596', 'cardType': 'Mastercard', 'currency': 'AUD', 'iban': 'GB197870164334961260774404916'}","{'address': {'address': '3970 Second Street', 'city': 'Chicago', 'coordinates': {'lat': -61.224212, 'lng': 62.587259}, 'country': 'United States', 'postalCode': '27812', 'state': 'Pennsylvania', 'stateCode': 'PE'}, 'department': 'Marketing', 'name': 'Johnson - LLC', 'title': 'Research Scientist'}",991-880,569-386-388,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xe3d2ea4eb8dfff67eda13ee1f805e65d5ec1873b'}",admin,Columbus
86,Lisa,Thomas,,35,female,lisa.thomas@x.dummyjson.com,+23 816-822-7555,lisathomas655,lisathomas655pass,1990-08-13,https://dummyjson.com/icon/lisathomas655/128,B-,171.57,48.68,Green,"{'color': 'White', 'type': 'Kinky'}",245.89.85.185,"{'address': '1754 Cedar Street', 'city': 'Indianapolis', 'coordinates': {'lat': 2.308794, 'lng': -5.453136}, 'country': 'United States', 'postalCode': '22449', 'state': 'Illinois', 'stateCode': 'IL'}",05:31:c9:7f:fa:d7,University of Pennsylvania,"{'cardExpire': '04/30', 'cardNumber': '4145937725141212', 'cardType': 'Diners Club International', 'currency': 'JPY', 'iban': 'US887682579892590689635165049'}","{'address': {'address': '7768 Cedar Street', 'city': 'Charlotte', 'coordinates': {'lat': 48.424345, 'lng': -179.518521}, 'country': 'United States', 'postalCode': '71367', 'state': 'Texas', 'stateCode': 'TE'}, 'department': 'Operations', 'name': 'Johnson - Corp', 'title': 'Sales Representative'}",582-998,942-178-781,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xf6b69ca6449af1793578a9df6771221a1d2e6f77'}",moderator,Indianapolis
978,Ashley,Walker,,34,female,ashley.walker@x.dummyjson.com,+764 959-487-2154,ashleywalker988,ashleywalker988pass,1992-03-17,https://dummyjson.com/icon/ashleywalker988/128,A-,171.36,100.62,Green,"{'color': 'Black', 'type': 'Curly'}",75.77.144.153,"{'address': '1091 Pine Street', 'city': 'San Diego', 'coordinates': {'lat': 22.457948, 'lng': -140.738497}, 'country': 'United States', 'postalCode': '98502', 'state': 'North Carolina', 'stateCode': 'NO'}",ad:16:e3:52:af:72,California Institute of Technology,"{'cardExpire': '06/33', 'cardNumber': '7111573523959740', 'cardType': 'Diners Club International', 'currency': 'AUD', 'iban': 'FR752238664159679284134317401'}","{'address': {'address': '7737 First Street', 'city': 'San Jose', 'coordinates': {'lat': -8.950562, 'lng': -102.898531}, 'country': 'United States', 'postalCode': '61060', 'state': 'Pennsylvania', 'stateCode': 'PE'}, 'department': 'Engineering', 'name': 'Smith - LLC', 'title': 'Financial Analyst'}",233-359,275-749-737,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x90736369416de93b6f3a8d02af7e37bd9bddf92c'}",admin,San Diego
313,James,Jackson,,51,male,james.jackson@x.dummyjson.com,+104 564-857-2491,jamesjackson682,jamesjackson682pass,1974-09-29,https://dummyjson.com/icon/jamesjackson682/128,AB-,195.34,94.4,Green,"{'color': 'Blonde', 'type': 'Kinky'}",154.169.14.249,"{'address': '1871 Sixth Street', 'city': 'Charlotte', 'coordinates': {'lat': 22.78339, 'lng': -109.539518}, 'country': 'United States', 'postalCode': '53989', 'state': 'Texas', 'stateCode': 'TE'}",97:57:04:7b:12:39,Massachusetts Institute of Technology,"{'cardExpire': '02/26', 'cardNumber': '8314242198597120', 'cardType': 'UnionPay', 'currency': 'AUD', 'iban': 'DE621682329364203160265234938'}","{'address': {'address': '5251 Main Street', 'city': 'San Diego', 'coordinates': {'lat': 9.614885, 'lng': -29.026565}, 'country': 'United States', 'postalCode': '67580', 'state': 'Illinois', 'stateCode': 'IL'}, 'department': 'Research and Development', 'name': 'Smith - LLC', 'title': 'Product Manager'}",443-374,610-550-452,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x9c0f89f6cf013998c9560b80ce64d86a9325bfd0'}",user,Charlotte
92,Ethan,Jackson,,27,female,ethan.jackson@x.dummyjson.com,+126 875-427-1356,ethanjackson755,ethanjackson755pass,1998-10-24,https://dummyjson.com/icon/ethanjackson755/128,B+,161.36,83.06,Amber,"{'color': 'Blonde', 'type': 'Straight'}",107.172.83.239,"{'address': '2769 First Street', 'city': 'Columbus', 'coordinates': {'lat': 59.040784, 'lng': 67.507679}, 'country': 'United States', 'postalCode': '53555', 'state': 'New York', 'stateCode': 'NE'}",85:fb:cb:1e:f7:00,Princeton University,"{'cardExpire': '11/25', 'cardNumber': '5071456199334847', 'cardType': 'Discover', 'currency': 'EUR', 'iban': 'US807255788270029616400187202'}","{'address': {'address': '205 Pine Street', 'city': 'Denver', 'coordinates': {'lat': 1.501866, 'lng': -82.954429}, 'country': 'United States', 'postalCode': '47766', 'state': 'Pennsylvania', 'stateCode': 'PE'}, 'department': 'Engineering', 'name': 'Smith - Inc', 'title': 'Legal Counsel'}",886-126,955-306-969,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x0d703ce1e7343be1c8d8dfe61cb800882d4df192'}",user,Columbus
188,Brian,Walker,,23,male,brian.walker@x.dummyjson.com,+70 179-212-7546,brianwalker174,brianwalker174pass,2003-01-29,https://dummyjson.com/icon/brianwalker174/128,A+,194.56,113.19,Hazel,"{'color': 'Black', 'type': 'Coily'}",255.181.77.203,"{'address': '101 Oak Street', 'city': 'San Antonio', 'coordinates': {'lat': -32.769101, 'lng': -65.801726}, 'country': 'United States', 'postalCode': '60095', 'state': 'Michigan', 'stateCode': 'MI'}",b8:c1:56:4c:ce:06,California Institute of Technology,"{'cardExpire': '04/31', 'cardNumber': '1210927838228574', 'cardType': 'Diners Club International', 'currency': 'GBP', 'iban': 'US373700422867414167706099048'}","{'address': {'address': '7162 Oak Street', 'city': 'San Antonio', 'coordinates': {'lat': 87.917586, 'lng': -39.820022}, 'country': 'United States', 'postalCode': '82535', 'state': 'Illinois', 'stateCode': 'IL'}, 'department': 'Research and Development', 'name': 'Johnson - Corp', 'title': 'Marketing Manager'}",993-498,509-223-677,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x176659503e90f4b3f204e796ddccb74e3f9caa10'}",user,San Antonio
566,Amy,Miller,,57,female,amy.miller@x.dummyjson.com,+595 153-633-9440,amymiller827,amymiller827pass,1968-08-26,https://dummyjson.com/icon/amymiller827/128,O+,194.47,45.29,Brown,"{'color': 'Brown', 'type': 'Straight'}",197.83.243.118,"{'address': '2862 Cedar Street', 'city': 'Seattle', 'coordinates': {'lat': 88.910342, 'lng': -170.201398}, 'country': 'United States', 'postalCode': '24561', 'state': 'Pennsylvania', 'stateCode': 'PE'}",7f:2b:b3:7a:61:df,University of Pennsylvania,"{'cardExpire': '02/35', 'cardNumber': '9232366006403222', 'cardType': 'Visa', 'currency': 'EUR', 'iban': 'DE261950276839554753645788462'}","{'address': {'address': '3727 First Street', 'city': 'Dallas', 'coordinates': {'lat': -31.933865, 'lng': 20.283239}, 'country': 'United States', 'postalCode': '39784', 'state': 'New York', 'stateCode': 'NE'}, 'department': 'Operations', 'name': 'Williams - Inc', 'title': 'Sales Representative'}",396-861,428-448-921,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x8598ab217ac2eeefdc99583489cf3f874da86933'}",user,Seattle
565,Aaron,Gonzalez,,55,male,aaron.gonzalez@x.dummyjson.com,+701 708-430-4779,aarongonzalez251,aarongonzalez251pass,1971-06-25,https://dummyjson.com/icon/aarongonzalez251/128,B-,178.06,84.68,Amber,"{'color': 'Black', 'type': 'Straight'}",3.91.116.45,"{'address': '3052 Fourth Street', 'city': 'Jacksonville', 'coordinates': {'lat': -46.10578, 'lng': -160.261877}, 'country': 'United States', 'postalCode': '86706', 'state': 'North Carolina', 'stateCode': 'NO'}",1e:31:08:c1:16:c3,Harvard University,"{'cardExpire': '09/34', 'cardNumber': '7868202809350797', 'cardType': 'JCB', 'currency': 'JPY', 'iban': 'FR509431738243441663380699318'}","{'address': {'address': '1769 Cedar Street', 'city': 'Phoenix', 'coordinates': {'lat': -45.588914, 'lng': 30.137489}, 'country': 'United States', 'postalCode': '92740', 'state': 'Georgia', 'stateCode': 'GE'}, 'department': 'Sales', 'name': 'Brown - Inc', 'title': 'Software Engineer'}",706-124,763-196-467,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x1dd251c53eec32cdcd34804d87617ff89a0d3090'}",moderator,Jacksonville
